t,reliability,latency,availability
0,0.9105341808992754,1.7228116627582521,0.9422854265444432
1,0.8829963061286692,1.8939994414074484,0.9172896554465655
2,0.9016739992391375,1.8001008620152639,0.9626712976863466
3,0.8808142008358371,1.7110782504134743,0.9990867363512459
4,0.8745542712087513,1.8043722527731572,0.9861352562198519
5,0.8869734175120375,1.8928296300885834,0.9633060595262158
6,0.9059961262357725,1.6399279665184916,0.9028252745807346
7,0.9281985369544015,1.992536630894568,0.9753660654809692
8,0.9168801756944442,1.6506024081919048,0.955002657894977
9,0.8735090157565882,1.9455298189627104,0.9595755149977635
10,0.9174296395531819,1.9370530300566815,0.9652932754435358
11,0.9155065742705547,1.9656256490407888,0.9026926503562728
12,0.8726914755405554,1.779999126848165,0.996753364399263
13,0.9003111929991502,1.9804922837480055,0.9335150377021797
14,0.9168490302770621,1.6240012656275666,0.9756424267389765
15,0.9213642617083526,1.7574190422337108,0.9831835688728969
16,0.9128697105855239,1.8257744613746105,0.9423967300969427
17,0.923193684186048,1.8114559184609864,0.98083465198734
18,0.9197805513492132,1.7591145041551726,0.9623065825210709
19,0.9044168916656665,1.6245555526392974,0.9178417184061227
20,0.9274909722079498,1.6996706067480396,0.9527660131210732
21,0.8723118135263751,1.6192989860019398,0.971830089252622
22,0.9032074682617681,1.8439755478150845,0.9282099176838814
23,0.9124001174007237,1.7413567891367736,0.9039451861673067
24,0.8905901834294822,1.752000004995194,0.9000099684188608
25,0.8859893851686982,1.7071730208159719,0.9966364955032491
26,0.899183198209822,1.9829684429133385,0.9515489944664165
27,0.8852703761050439,1.9057965642776937,0.988002656686063
28,0.9111826548466989,1.9554949176984473,0.9082372603290655
29,0.8730139661608963,1.7126222832036997,0.9225772466432824
30,0.8810705060347905,1.9426630360478916,0.9813541059392145
31,0.8928042594004041,1.6763188937751299,0.9502838432118796
32,0.9190464201749042,1.9357174036370774,0.9029828016646124
33,0.9000885605880061,1.93911136811061,0.9208120105047013
34,0.8923195989074807,1.8302906119688074,0.9347686934297259
35,0.9213542829007648,1.7549524903915232,0.9059529685311891
36,0.8968391093170179,1.9010049285576631,0.978270100147834
37,0.921816279414929,1.8531256286077,0.9541169723708489
38,0.9083413855576815,1.7512566109966443,0.9948224955741543
39,0.9109231165251526,1.6713089620427708,0.9495056657788774
40,0.9161024074507834,1.8836979272237562,0.9392906101069761
41,0.9028028800985928,1.8966883332779352,0.9151825696141186
42,0.924188920786178,1.6231161258191102,0.9595782055588715
43,0.8991805444182556,1.9297381083061513,0.9892811042452156
44,0.9192264328101211,1.6642183668227337,0.9134542521226916
45,0.9039502740334889,1.7526933802506757,0.966009630079279
46,0.8756499107295143,1.6867022246168428,0.9218678434804486
47,0.8940003577500051,1.8533332928756208,0.9335304733962014
48,0.9294677460924776,1.6957710655884477,0.915860674450671
49,0.9226010305766958,1.7705832744254866,0.937160709612933
50,0.8781027886096254,1.6880640832983782,0.9034523176250348
51,0.8929165242863416,1.6223569400372722,0.9386546823787638
52,0.8963952485017473,1.8955195826023463,0.9271798677237719
53,0.9075449798035821,1.7469948367385038,0.9045470874991204
54,0.8728472805808732,1.7575033927375523,0.9193736575469317
55,0.8821623092655637,1.7031308058439711,0.972969085512295
56,0.9230497741281509,1.8578463793649305,0.9354697049725378
57,0.8973512711422015,1.9323770448363964,0.9235409434440991
58,0.9163459442641062,1.86527847284297,0.936631706205597
59,0.91563930953723,1.9618490607846906,0.9016244661716646
60,0.9231558166304124,1.9587474027256697,0.9739914161027801
61,0.9280687558017985,1.8158755890463418,0.9603299489897791
62,0.8758506874760917,1.6527266072362121,0.9123169308531052
63,0.9123559395189993,1.8631871317048683,0.937334074508813
64,0.9102454344159767,1.7464262109349085,0.9339139447262774
65,0.8789915049193074,1.6397302187515694,0.9269752575565366
66,0.87933146732657,1.6149730838792555,0.9795410074178655
67,0.8969017722546324,1.9726542366445106,0.911205356056584
68,0.8965170148592269,1.8535869061743684,0.9531048585317242
69,0.9212828505518906,1.7346480556602937,0.9295483011107851
70,0.8712963141530935,1.9443764915688795,0.9168584712404614
71,0.8969944022993003,1.730707051223719,0.9208865797604839
72,0.889266928594297,1.7822608879266797,0.9557466742414769
73,0.8988696845861304,1.736097121963727,0.9016161080655759
74,0.9228962390024984,1.936072366556404,0.9661958698434645
75,0.9057652793733002,1.6185534202830327,0.9818853579929323
76,0.8915515570796168,1.717616997712711,0.943628552606772
77,0.9028520769333261,1.7834583251792742,0.9138830454565663
78,0.9206695823030336,1.7655840302222625,0.9613867014174602
79,0.882357045972862,1.6943243811199906,0.9995243132040015
80,0.9124000358901191,1.6504340791721583,0.9725426438065862
81,0.8821828030457738,1.7053026544877472,0.9749240187747034
82,0.8721262915036235,1.7937108110454731,0.982267468409865
83,0.9092519654490272,1.888691658105782,0.9354206568721539
84,0.8968587372663932,1.848064502530527,0.9483338028929711
85,0.8718218709737638,1.6815425056405777,0.9672821375298142
86,0.9007955726965579,1.6576068803718673,0.9780137277790872
87,0.8998746273776737,1.8321876603113145,0.9204076339222502
88,0.9277523819201495,1.8940844857653039,0.9767452202528737
89,0.9058700457456235,1.6502335016318883,0.9530133212927139
90,0.9075775571553846,1.8794023734797682,0.948863110044125
91,0.9083110003852293,1.855108217539411,0.9077785315437283
92,0.9268946539365759,1.7574636522659959,0.9878300458686241
