t,reliability,latency,availability
0,0.8375467789103689,0.9867675312991262,1.0336343564055386
1,0.8431542912398298,1.117088045574538,0.9892648117379963
2,0.867452697926157,0.9909525417215106,1.0116528433219305
3,0.8359142485065634,0.8968384135340854,0.9685781706375066
4,0.8614893483311422,0.9357286322490537,0.9417138095875032
5,0.8334652588289494,0.8521612852895531,0.9443939799336349
6,0.8425004889313353,0.8058207845698222,0.999018199439615
7,0.8303739229043879,0.9618323766228788,1.031707672899797
8,0.8430447264927521,1.0178646267082778,1.0098129000153162
9,0.8620879704357912,0.8561096699751819,1.0365972046388554
10,0.8575311161020533,0.8522224471958996,0.9960150557875924
11,0.856568748084257,0.9692542223405808,1.0173076490964466
12,0.8770710837466056,0.825890189228823,0.9439528575537209
13,0.825654535261696,1.003620138578663,1.034652165575882
14,0.8586528693611712,0.877727419248537,0.9878912907352968
15,0.8717477551934748,1.1337963554314354,1.0253893387135755
16,0.8202770037128291,0.8622795530627391,0.9953531308439046
17,0.8580591918211858,1.072562175352493,0.9802712064510801
18,0.8648771078682188,1.077162795109983,1.031996412415632
19,0.877764212858398,1.1529223910955129,1.0204236466476553
20,0.8221678932276626,1.10626319984886,0.9781577618194833
21,0.8773650628561328,0.9011478394039054,1.0036494567296774
22,0.8661617407251396,1.186147781199658,0.97681561243824
23,0.8474464772161816,0.8183179353284165,0.9435208116108841
24,0.8226487766581777,1.01551884663471,1.0229612471538252
25,0.8230070134227979,0.9895029249828455,0.9922837241311377
26,0.8267133359539696,0.983950550335101,0.9941310229201034
27,0.861929802590988,0.9868279569903537,0.9816364532511656
28,0.831348062092938,1.0567824256538092,1.00911350836823
29,0.8322901123988283,1.0974893342025003,1.0380909736548445
30,0.8646152831617588,1.0139040330181088,1.0159764305925676
31,0.8347124941278246,0.9676463790613961,0.9650061705715651
32,0.8531739492331214,0.8453785779692939,0.9789946047381648
33,0.8733134145440874,0.9406957150668728,1.0169314883094005
34,0.8304367495946243,0.9494470872761891,1.039849885545676
35,0.8205829734137845,1.1216453565905844,0.9967168632179553
36,0.8397582747092583,1.0903815642481844,1.0023553553361744
37,0.8795509504069359,0.8229185514990851,0.9857001999692735
38,0.8702735446399468,0.9529544230802622,0.9675836142828206
39,0.8292474287319854,0.8782570925353876,0.9816484684362975
