t,reliability,latency,availability
0,0.8727349264615687,1.1212107208837285,0.9653742251130175
1,0.843820723211546,0.9909340577486103,1.0074990580048846
2,0.8311297179962209,1.1202248691304657,1.0063624341248605
3,0.8336112418388427,0.8558577575519241,0.940063716119246
4,0.8652562014118999,0.8754275582224235,1.001150116204155
5,0.857109865927393,1.040355795881418,0.9968378779086535
6,0.8437734919939293,1.1070700430670914,0.9467295953993615
7,0.872635246831612,1.0091278797651526,0.9549755740603487
8,0.8563277712395541,1.0075497550243537,0.9574809422558033
9,0.8609829388962604,1.0509101227548632,1.0170293831898178
10,0.872062615472873,1.0590743637612243,1.0214955274459392
11,0.8517798353503238,1.0506747848178046,0.9776001174559201
12,0.8211268839868614,1.0858398522224197,0.981887204114049
13,0.8228884191878862,1.0939043657822594,0.9620206862719933
14,0.8562488486429338,0.9619294612017192,0.9755472156794996
15,0.8386373030008352,1.1677510842086423,1.0152661308260242
16,0.8419935386041691,0.9690903976802177,0.9902202604178914
17,0.8621861534349057,1.168132113499908,0.9404698272696603
18,0.820764556271887,1.129488875893483,1.0066182919630617
19,0.8587838133039841,0.9185263369032584,1.0039487270113268
20,0.8364525059778323,0.8411820212517768,0.9408267383564697
21,0.8588487199318636,1.1373103390924357,0.9573488486079458
22,0.8528261528928864,1.0297735394583587,0.9598066316280406
23,0.84921945208853,0.8119819371199759,0.9473987654353854
24,0.8620063207730645,0.9975287273546861,1.0398134718192842
25,0.8255549192688887,1.149687786358255,0.9539488246924926
26,0.8458021281849991,1.112817347251464,0.9487681807239021
27,0.8699049917040341,1.0498308556814773,1.0162477936885563
28,0.8577267242311648,1.0012358245749495,1.0035166394551522
29,0.8617731417411724,1.015023141800632,1.0320508084434348
30,0.8383995675857179,1.1314809548606806,0.9506310592173719
31,0.8557443652913281,1.0713508336932482,1.0144787552418812
32,0.837369496121751,0.8482283752887991,0.9683453781894865
33,0.8556289276706763,0.8637621008937241,0.9516034139132178
34,0.8441133221103982,0.9119154356225369,0.9432113443829032
35,0.8488219080555571,1.0421534591398225,0.9548983158888333
36,0.861211095931787,0.8691551340960589,0.9489223297610928
37,0.8741698443470017,0.9515753057766139,1.035340769371473
38,0.8552452449257222,0.9016828877008591,0.9962611780633078
39,0.8702740786000108,0.9648969767379432,0.9864946108456275
40,0.8681323168975952,1.1403068359676733,0.9463117120940416
41,0.8393031966134037,0.8389918237624537,0.9726088741044029
42,0.8523154023813956,1.1275082729328572,1.0380646229425408
43,0.8350994184034748,1.018459940213274,1.0139126245385235
44,0.8575732780125795,0.9202983696753342,1.0133481398036073
45,0.8574381203073917,0.9779809974485822,1.024923638911944
46,0.8379946401469199,1.1033020298701293,0.9542682421249346
47,0.8235127765317328,1.0526683744892658,0.9679443037025944
48,0.8532999339929308,0.8382473021890335,1.03948522759707
49,0.8268648297851886,0.8338739965966677,0.9999819731549111
50,0.8749310943390696,1.0925419168950894,1.0163155862625035
51,0.8526321195804882,1.0503604671120756,1.0011941206676407
52,0.8232263785585602,1.022249983817195,0.9994988834119632
53,0.8216453795207882,1.1451967972976251,1.0173395522423516
54,0.8208544189126086,1.108886231296246,0.94455502235007
55,0.8274759843786531,1.0139033072527586,0.9447559769422161
56,0.8766813554182175,0.933400034856734,1.0010021557711926
57,0.83570521669775,1.112854539811465,0.9805832460380316
58,0.8258269664558325,0.8861160582765601,0.9496768753133604
59,0.8608732695874322,0.8899596965930294,0.951693981142638
60,0.8259144840459522,0.9394396038954124,0.9780801866996625
61,0.8477838549724308,1.0294347078937294,1.0099318741570489
62,0.8419614882165355,0.8713130549225313,1.0238829153307305
63,0.8362427704880283,1.1947906266831816,0.9882689345613102
64,0.8787202327824286,1.114038681396182,1.012543139622525
65,0.8482550698587495,0.9656881387885042,0.9847183845778522
66,0.8204787869104087,0.9882594637741576,0.9723736764163196
67,0.8736372509954474,1.152229959459745,0.9897060572913364
68,0.8291856649227295,1.054793749886733,0.9591909901530564
69,0.8631146065872894,1.167527974025969,1.0379641438261222
70,0.8445878144840584,1.1087668339810621,0.9554171488937915
71,0.8565241631978402,0.9615905728145914,0.985966979248099
72,0.8446815267009387,0.9087432310046514,1.0145427522966448
73,0.8730158135900721,1.0830847542924202,0.9901834839075395
74,0.8701581599467967,1.0325565149638127,0.9924001168698598
75,0.8201680067299415,1.1878633060174988,1.0393377808044941
76,0.8390355685269119,0.8179308680887214,0.9576798695647626
77,0.8282606187837483,1.153005514426422,0.9980551790875967
78,0.8302351249824791,0.9025655649484909,0.9929000738589022
79,0.8310233655479256,1.0007304089974989,0.9513206078012271
80,0.8720553748307374,0.8493484419134526,0.974144780865352
81,0.8588563749590356,0.8271371369948071,1.0207560136523208
82,0.8360172210978067,1.0006903749360316,1.00528790804299
83,0.873724426012083,0.8494301489971557,0.9967239793436251
84,0.84752814194459,0.858811227024229,1.0384144187590478
85,0.8223457526796273,1.182149454879869,1.0365681073403559
86,0.8570486135997534,1.0114136896844448,1.0395787114593336
87,0.8234721501500216,1.0452318981687274,0.9505474576401278
88,0.8515059886152485,1.0386166876266847,1.021679572671695
89,0.8459033526224197,1.1409862410199179,0.9699478365104307
90,0.8267813550103464,0.848667975784956,0.9985381196545255
91,0.8761761082427453,0.9329689051837804,1.0159524899371266
92,0.8621577425711353,0.9040613698865033,1.0319668623761367
93,0.8640249530465988,0.8768058056140217,1.005437596197848
94,0.840798594690013,1.1392972221421702,1.0393808692183695
95,0.8579242284584785,0.9752656693249389,0.9495522812427191
96,0.8326031250558096,1.1489121817599632,0.9608768570302983
97,0.8514592782274685,1.0987000591830878,0.9550836393018288
98,0.8650455932122888,0.8039670615950054,1.0130917806564486
99,0.8257534020233451,1.1841176988222224,0.9940803322770851
100,0.8722398102209811,0.896262514049834,1.0106081078555105
101,0.8593234482601912,0.9513983571920324,0.9784442801591108
102,0.8589435265745086,1.0528191142794032,0.9709012838661328
103,0.8381068878328868,0.8005053266084828,1.0269843525488656
104,0.8721267176644414,1.0500369425975693,0.9793637199859302
105,0.8300845086012434,1.0295000962928058,0.9833600938200725
106,0.8389002718677276,1.0107836424395207,0.9619785765638025
107,0.8436137336840338,0.9655124513119313,0.9539745315387572
