t,reliability,latency,availability
0,0.875133265675447,1.9794490479744744,0.9310430379151028
1,0.8868563073163719,1.9117127462383217,0.9614360429604066
2,0.8982800558530708,1.6783001544207499,0.9481191594288603
3,0.9246911457509093,1.639521515099778,0.9047895209736923
4,0.8902623342073018,1.827728948406018,0.9892109717510249
5,0.9071322140020981,1.922746953469955,0.9237110891933014
6,0.8856116094286268,1.6673382445771963,0.937722885189597
7,0.8848732531421448,1.653654367663954,0.965863148381874
8,0.8790116718841547,1.8097655656151734,0.9958052468209413
9,0.9083975065156205,1.9711475106185634,0.9613890927817745
10,0.8889088697887227,1.9113854817689253,0.9275781315906207
11,0.899514901054039,1.8040674201854645,0.968359157201997
12,0.9052085049791389,1.749455346662796,0.9447311058784593
13,0.8932244077448999,1.6369760420939325,0.9843307454733521
14,0.8984252511307792,1.6794973366670118,0.9396901128649302
15,0.8959445220605171,1.697786947304246,0.9960974996419141
16,0.9154085387015748,1.6433242304151692,0.9963161301476325
17,0.9291050066881215,1.895855689741563,0.982428639493504
18,0.9148555378569955,1.7648307953138365,0.9485510809828304
19,0.9249092133268594,1.808452924315657,0.9624907239813635
20,0.8750078077468599,1.648249748480461,0.990218803036938
21,0.9296557964043761,1.8982351238775923,0.9131563777159026
22,0.9032874983424739,1.7536651148548525,0.9641409806553474
23,0.9016733376996896,1.875075431197287,0.9152493945564418
24,0.92875031097886,1.739635913097423,0.9429976408359643
25,0.9233386401272972,1.8136687520775807,0.9841377156017194
26,0.8770258452668233,1.9867776505076291,0.907724931088886
27,0.9187000223800519,1.7773531632742139,0.9800154356510995
28,0.8988521421772375,1.9220701247425842,0.9603724206749483
29,0.8863656301019058,1.9061445743989713,0.9216887499209846
30,0.9132502686377383,1.6783558660243054,0.9455677741005695
31,0.8998542644630169,1.7787513553312242,0.9135994203318114
32,0.8897606003106848,1.8501862258715698,0.9072362070219295
33,0.8769312155174338,1.6799628081550704,0.9633051175453514
34,0.9271940297899204,1.6904850465451937,0.9518172782455787
35,0.8894014731904657,1.8842917428214578,0.9318507723778715
36,0.9157718626384043,1.9358199911163656,0.9218702175153752
37,0.889890692751017,1.949304865189553,0.9944825118915731
38,0.9036771465483985,1.798610182799316,0.9955417806152648
39,0.9172908472773431,1.6621061829384411,0.9573604285748559
40,0.8947831232366994,1.6995529830925997,0.9908248077217598
41,0.9169040341383697,1.9924611387227178,0.9547851223905471
42,0.912405081208336,1.7078382478003435,0.9465111065045119
43,0.915971683734111,1.7311996742508795,0.9197587950388327
44,0.8867369856704006,1.9701926933608478,0.9468318841690608
45,0.8703375068172852,1.7836586739440996,0.9452951468118891
46,0.92083694661647,1.9907488449073065,0.91445357191159
47,0.917871241986557,1.9080810666225265,0.9947361952593375
48,0.8812151502715003,1.9653987369162986,0.9828034773460007
49,0.9188579359792769,1.6727644791241456,0.9006863664580419
50,0.8817236220988384,1.7224665723015804,0.9405797832610776
51,0.9094801370199794,1.6513380362115366,0.9272066817709349
52,0.9173036134862973,1.9122651546262721,0.927465525073678
53,0.8866320453408204,1.6765029099510171,0.9728486607573772
54,0.9115958785341156,1.8824775561825478,0.9369946241744403
55,0.8798793662745983,1.785519494235386,0.9653272201639587
56,0.9081912871761862,1.8142306768791359,0.9329322691907584
57,0.9054203193370413,1.7592667367461785,0.9291336275202904
58,0.9143246062775173,1.8045774021082317,0.9573587911208442
59,0.8813471819685152,1.7326692509670347,0.9919537781219561
60,0.8767693001353531,1.7510905665563046,0.9918059005298439
61,0.8760236745881487,1.8627004162878464,0.9258710642649032
62,0.9133240342198984,1.8919113438658484,0.9030506511563191
63,0.87023054496794,1.6265886371164893,0.9100615553778767
64,0.8889370073228043,1.6035622778232725,0.9972908915895504
65,0.8933813308784623,1.943709790549859,0.9345589900066951
66,0.9219529131262428,1.6018459401159475,0.9191553060253039
67,0.8845086321448558,1.7821001937143957,0.9966396931136063
68,0.8922658206997666,1.8282113514616838,0.9792438977929698
69,0.8857903141063815,1.8226312365012776,0.9870322613778582
70,0.9161868707148374,1.9419011966977662,0.9541776582431688
71,0.9238153158609714,1.6349616586871432,0.917040401975088
72,0.9243522270289916,1.9275619458855655,0.9829399621942146
73,0.9098736384346432,1.9717587878863263,0.9417705631446436
74,0.8997096101264166,1.9265431762353384,0.9449586220696287
75,0.872507341929919,1.9840727215447482,0.9280860184134264
76,0.8825760100218603,1.7293995309335664,0.9422830699407482
77,0.9047410672735776,1.6309538860693342,0.9791592669083968
78,0.9131929873329461,1.8341144459135341,0.977576830030884
79,0.9076920995396329,1.8335761083436506,0.9253066926998182
80,0.881220151843332,1.8084670915615766,0.933234028061674
81,0.9105570908404615,1.879399414075118,0.9862153847650134
82,0.8779769527433731,1.6977897480436497,0.9567022268638801
83,0.9009861967927741,1.6349516471959404,0.9070418588784369
84,0.9191829195699871,1.6058836890408985,0.901393576950921
85,0.8913274092718089,1.7742291376612842,0.939887312385381
86,0.9139525907597901,1.9284012122305223,0.9319649436091914
87,0.8859872494131834,1.7401232489278438,0.9885261505579321
88,0.8967156354223967,1.8288369938580589,0.9369849778216792
89,0.8927287213932895,1.7865762579363653,0.9423147929589077
90,0.8838018984080674,1.8411836052986683,0.9033489489704518
91,0.9049101004125689,1.6251165802635572,0.988242717341603
92,0.9154308982329835,1.6507800932662666,0.946228044920924
93,0.9277322335825231,1.6761642058426591,0.9630507967177204
94,0.9150077843539418,1.9436484958375453,0.9081389944162109
95,0.9068717237507566,1.8273996072639747,0.9779175236661447
96,0.8747547065983653,1.9182128492896948,0.9607387242909572
97,0.8941321136587785,1.6222943928298248,0.9138530996267147
98,0.9234633974791425,1.857751270525353,0.9603595774995317
99,0.9039485345530621,1.947905760247978,0.9837014373331385
100,0.8835925270984039,1.956004066878941,0.9720056283217906
101,0.8965655678923975,1.6610605919483308,0.9036535423840786
102,0.8750221965844318,1.9415243895074488,0.9767633986573439
103,0.871594350360752,1.674886393681813,0.9254553281941743
104,0.8804033793980645,1.9663354847626289,0.9789187894582175
105,0.9297231730977952,1.6526527748973627,0.9318297269424246
106,0.8799384444947147,1.7392944340971288,0.9706292577583941
107,0.8783673966130615,1.87246947348028,0.9702269122280577
108,0.9201708824089818,1.9878358780581156,0.9872680175327172
109,0.9087841633630058,1.7871224296621957,0.9854072149095577
110,0.927944180222234,1.7293366176006266,0.9890520259585999
111,0.8908219887368451,1.9430841307659656,0.9675600761616356
112,0.8952940649496106,1.7392810501664047,0.9843669470948966
113,0.9295399729564764,1.8585737292611555,0.9682643554889168
114,0.8847306114334611,1.7860572894949742,0.9956822358346457
