t,reliability,latency
0,0.9779872121415283,1.176293039670141
1,0.9204494882035152,1.3643903849796497
2,0.9763561398418258,1.2328910292235795
3,0.9602938088892791,1.0335752907348335
4,0.9659888559675077,1.094723910145247
5,0.9218488413035966,1.3155090868945134
6,0.9407653379358274,1.2493125900156674
7,0.9569489417062169,1.059421855483315
8,0.9309854388445958,1.045765187875475
9,0.9208771268292145,1.1947006162419034
10,0.9778940936549729,1.0258249123908745
11,0.9524652911330678,1.1863594236033237
12,0.956087806973663,1.0355715319962648
13,0.9547401611712419,1.1078342015277793
14,0.9533859536333729,1.2578536936713132
15,0.948862182281991,1.1420956589771933
16,0.9349491272816725,1.3734061992169386
17,0.9472032811685895,1.212064482764636
18,0.921157973978583,1.2032407703119168
19,0.9203468142450646,1.057507371038238
20,0.9483696155208443,1.1509389763090385
21,0.9232505119187685,1.2350114032524278
22,0.9298401934245176,1.2229320949765872
23,0.9286547432961144,1.3749228338784898
24,0.9662587982911864,1.3827732489397622
25,0.9284736658649899,1.1221570833150794
26,0.9223753774536777,1.1107134779166767
27,0.9683907503069362,1.0709372141113016
28,0.9292742308826474,1.3818874622809578
29,0.9292730840053426,1.3335557176604926
30,0.9224637683763084,1.1544734113343313
31,0.9409755381178215,1.1366831171001814
32,0.9689877834028537,1.1903739632526913
33,0.9669734173713441,1.188336050123538
34,0.9690406404114884,1.3526270394622426
35,0.9463757838607784,1.3124254391169923
36,0.9688844696154618,1.1182715662570029
37,0.9274326004584144,1.0742487442979953
38,0.9461635876159649,1.0477869628044847
39,0.951787948505473,1.331768464566977
40,0.949112069179186,1.3270936006807217
41,0.9593834973523651,1.256417212460676
42,0.9407209355122556,1.28106357961933
43,0.9685964350238722,1.0628678339136068
44,0.974479437146933,1.1077321468947272
45,0.9292907897448209,1.336191666077797
46,0.9632076787904603,1.3174249583095008
47,0.9468002398553568,1.0283095540955427
48,0.9437145830158069,1.0190941181615942
49,0.9371680102363537,1.0151978380065905
50,0.9504028905166486,1.035067119576917
51,0.9759695388103883,1.2797549158287183
52,0.9390191615994086,1.3780204280043666
53,0.9239736562602131,1.102971556355079
54,0.9243799787858873,1.1705217032119792
55,0.9321138063525971,1.1586586540776553
56,0.9622915946929661,1.3549413366901
57,0.9500310676856313,1.327412619583464
58,0.9416752707649879,1.343474469200016
59,0.9509020505352355,1.280966190758865
60,0.930481395104175,1.2338047242261763
61,0.9381066234679419,1.3251405577435666
62,0.9520604448704691,1.199834921677293
63,0.9663995122689983,1.21961226902138
64,0.9400254807496349,1.0523731441738382
65,0.9574703594290076,1.370138487651731
66,0.9705403313991716,1.0278999141269884
67,0.9395171123017476,1.0006825496799943
68,0.9604818319056144,1.2553120466697827
69,0.9654745264912115,1.0593095717296905
70,0.933022021520098,1.1731089514238868
71,0.9642034913559605,1.0828476010909873
72,0.9693702155387596,1.1524804351818214
73,0.9724571467557048,1.3840098657609452
74,0.9522492632114196,1.3684269437329002
75,0.9453222119743914,1.2741080360941566
76,0.9708145307681337,1.3355071143288604
77,0.9255721295316564,1.1041263052166115
78,0.9446154812276661,1.3431297438291994
79,0.936604551758975,1.045495565836604
80,0.9425209070477899,1.0855543294472871
81,0.9629741980897484,1.2350038063476634
82,0.9231499372495081,1.350972151263088
83,0.9464333053972559,1.3107548162058036
84,0.929919242283944,1.123166865117694
85,0.9243995775938958,1.1579962888312967
86,0.9457346219607582,1.2731185162891472
87,0.9487752712602522,1.1602047462117957
88,0.9486777188586549,1.1125041621670206
89,0.9421715262481093,1.240197498638874
90,0.9323640788356877,1.207545730460301
91,0.9757803611016382,1.1829669827335532
92,0.9600986307000042,1.2639372766861152
93,0.9680807100812875,1.290220151745952
94,0.9596424219605445,1.041484329184626
95,0.9419980250160473,1.3176241561049675
96,0.9239115641636029,1.0560070630557552
97,0.9743216101357403,1.2352069864624127
98,0.9788101257453352,1.3014321051625948
99,0.9797406770093676,1.119447799567968
100,0.9611633908374911,1.1322346972312098
101,0.9767582061670278,1.117512531764895
102,0.9316739796888059,1.3257137440132072
103,0.9367420795883914,1.213613464515167
104,0.9561322228032355,1.1358536973901734
105,0.9400540917727191,1.128424472981782
106,0.9360502279184563,1.3038689390637606
107,0.9553537842255233,1.2192980233419435
108,0.9694483109914896,1.1028602432366421
109,0.9282249983566582,1.0113516282872608
110,0.922241237162637,1.3962704898240417
111,0.9784288814106775,1.2666399036491192
112,0.9794396254329422,1.2062610010964507
113,0.9460733237454614,1.2061136928425218
114,0.9241398107308442,1.3038323162718706
115,0.9383096913671902,1.2792321785854384
116,0.9745701618104342,1.0878396372429942
117,0.9502625766766991,1.2612567213490222
118,0.96865749955989,1.273100568607597
119,0.9398654823880904,1.2256719327855292
120,0.9297520575573957,1.199766411438422
121,0.9764028844278015,1.3800730794421359
122,0.9283963208844587,1.212925513454172
123,0.9571917087144706,1.0582127616745132
124,0.9769394577321314,1.0973142942448237
125,0.9298550062987329,1.2025726519657314
126,0.9503002163878149,1.3093793493305261
127,0.9711906389171586,1.1306012664107143
128,0.9624936383961844,1.224688966769489
129,0.9521048736319702,1.2396796639092067
130,0.9467802655879645,1.1486814918180932
131,0.9757833910148316,1.3051596219555457
132,0.9605521712042663,1.3545244397062846
133,0.9562425350898311,1.028360823733085
134,0.9336753806277759,1.3212081140225838
135,0.9407711794703206,1.3758479372300503
136,0.961343137816691,1.1519146996432044
137,0.9495671553807901,1.0209790260488956
138,0.9468845385935851,1.0320711667190396
139,0.9375898428677306,1.371716604650929
140,0.9288736399201238,1.2707669399830563
141,0.9590473347494134,1.27722709174231
142,0.9676682047679132,1.3457024566460847
143,0.9413965215942716,1.148564623042944
144,0.9304429658091058,1.2557697952324407
145,0.9327362432071562,1.0785798067894867
146,0.9794055387102755,1.2481686697828085
147,0.9638388226068564,1.2007422327110862
148,0.9279500253532521,1.3640728391847867
149,0.9590747842534874,1.0198037264897837
150,0.9748392902016083,1.1872190903471416
151,0.9558655841927349,1.1487169244539945
152,0.9437992532885973,1.3113630037542265
153,0.9340502071165756,1.0034980443097539
154,0.9387649616225228,1.3941490389883486
155,0.9272284118283793,1.2399622322184036
156,0.9719046203279016,1.2135954754683038
157,0.9556139137012094,1.2148785417792174
158,0.9393342089472373,1.145142068976959
159,0.9755964182047092,1.284857227488982
160,0.9585610162509893,1.1827471673242305
161,0.9746583280723707,1.350734418640226
162,0.9780289330956248,1.2174232980479882
163,0.9445165957088892,1.0766885979286864
164,0.9364041971418113,1.3470808646885626
165,0.9304547971578818,1.3783837251119964
166,0.9551814868212579,1.3388234538120378
167,0.9518072552172069,1.3019043761455074
168,0.9552324423854529,1.3312294437891103
169,0.9508600563311326,1.2896831593823719
170,0.9682103590977301,1.1492118168420358
171,0.9261550294072256,1.2700009928020113
172,0.9710167546875182,1.3336213009955422
173,0.9276225519654578,1.3137662037293882
174,0.9492863223389214,1.2185420440367434
175,0.9279103202258251,1.3078605987307452
176,0.9343383634054097,1.279400944920964
177,0.9401184757316928,1.3826447585034032
178,0.9626901412854454,1.14199083568299
179,0.952882914626835,1.0753386813566925
180,0.9483754681091356,1.3724536111199706
181,0.9757412942345518,1.1278172193342761
182,0.9464948565892757,1.209948197328747
183,0.9523501764889534,1.3958368166184432
184,0.9251523375851168,1.0789840405458424
185,0.9564622742968513,1.134357134022275
186,0.9426653216502784,1.2779652593359558
187,0.9319756972482385,1.0117527728025757
188,0.9782498347737171,1.1264146852556591
189,0.9259850222074584,1.0222759688101544
190,0.9607787471683408,1.1695974180793252
191,0.9403973440712358,1.3918736088048296
192,0.9757757771464011,1.2859085517428586
193,0.9741520184339244,1.0665053855650086
194,0.9783457231795313,1.00354071047632
195,0.9557959754441663,1.368589893828935
196,0.9745924971237514,1.2815290907520749
197,0.9755609051242506,1.243751955773954
198,0.9293650422279665,1.3683048929514454
199,0.93165787485693,1.1811793136799418
200,0.9467017789561323,1.2007369543731994
201,0.9401837996496727,1.1075033390818378
202,0.9733347000636466,1.1567109383930574
203,0.9611335105781758,1.1974197665308244
204,0.9348614638297137,1.1144812648230908
205,0.978211718572935,1.3615612459505981
206,0.9294577779029795,1.0930231826791346
207,0.9775371226125208,1.3685987263387065
208,0.941230860782344,1.2175400114246286
209,0.9458058556547674,1.1777076423889572
210,0.9529927186985468,1.3119620146429085
211,0.9630921478054052,1.2869766416045536
212,0.9242488961591111,1.0977598393749222
213,0.9587875686799572,1.2854878988426117
214,0.94912708686875,1.311803948231546
215,0.9773993825484029,1.276997260161413
216,0.969943912705699,1.130909940495905
217,0.9690478675898994,1.2073490126489121
218,0.9683388954368736,1.2729093970782857
219,0.9381643109652829,1.3080361635271216
220,0.9679809448916455,1.2004260336774206
221,0.928568208134264,1.1501791758187616
222,0.9306238331768825,1.0547791925839327
223,0.9380828550877195,1.195397572340515
224,0.9680729015182803,1.2404349927114116
225,0.9360216077572368,1.3667510681752242
226,0.9769561806757562,1.3439271412574247
227,0.9483200964087726,1.3487529197796317
228,0.9300505022999329,1.316795430896418
229,0.9338171035538806,1.0999002449332196
230,0.9240089758932515,1.3302227918987608
231,0.968948106898175,1.3322033732386136
232,0.9536833284530879,1.057948493894986
233,0.9436439710778637,1.0871471232208139
234,0.9536262560735986,1.0584706423313333
235,0.9327235101204883,1.2897448172518875
236,0.9570866302012658,1.2718371003921338
237,0.9511061702465653,1.1385134157007315
238,0.9314784976725864,1.0894589657869318
239,0.9532016219272852,1.0070624943888753
240,0.9417902605906098,1.1761071092975326
241,0.9609499358072492,1.004428229970799
242,0.9453409803644377,1.1686881701101377
243,0.9765826511001093,1.259393750378193
244,0.951112184337964,1.30281919713872
245,0.9663011286748269,1.3121536067722732
246,0.953817414411081,1.1221906735565017
247,0.9554482616560455,1.0080758997562
248,0.9618922811300059,1.0493661580196743
249,0.9781693992550596,1.2287924494037958
250,0.9655545709631798,1.1580897701357649
251,0.9325628000686026,1.172525493477683
252,0.926691384594625,1.165047398740019
253,0.9714044535938372,1.243830964184867
254,0.9747508100207785,1.2883780997051764
255,0.9672112239169526,1.2990951262652042
256,0.9337740323559994,1.0253077462692466
257,0.9427957774846396,1.0508042999155351
258,0.9604905269303016,1.0115073273929476
259,0.9505048637360076,1.320232097133009
260,0.9638002660204722,1.0070738700439847
261,0.9227110281936349,1.378756789807167
262,0.9218252524916146,1.3016687729607341
263,0.9729844606738928,1.0922798897387136
264,0.9573588422641054,1.2304387690478102
265,0.9735799401825382,1.097357936041469
266,0.9475383432992097,1.1053392862118254
267,0.9450458779828433,1.2966197708598337
268,0.9513342339815628,1.0038141396963227
269,0.9375279609116909,1.2617968330564258
270,0.9772813400455297,1.2379004305753043
271,0.9747666879827716,1.2802047104612164
272,0.9591511072102274,1.2515758506615886
273,0.9563661978392468,1.368198609405903
274,0.9454871637355238,1.1739006627999915
275,0.9403432413725497,1.1147300328892717
276,0.925642597953258,1.355465984582811
277,0.9699980531231952,1.2936279488175793
278,0.9541911424233777,1.1341631620636463
279,0.951648278105908,1.240633022898471
280,0.9595042949026872,1.1633262483653708
281,0.9465331306417238,1.0730715137894475
282,0.9263988457123006,1.360377816908231
283,0.9398728078537183,1.2350557402317146
284,0.978418158979452,1.0760474492768426
285,0.9510627891571365,1.1585575672679558
286,0.9390766106675663,1.2051483873289948
287,0.958254218334975,1.3785659643187098
288,0.9584945607085297,1.132140368108741
289,0.963566534892025,1.2455572917518796
290,0.9357248923993402,1.3481192701166858
291,0.9245808357285276,1.3648476439795558
292,0.9470395702631512,1.2445029434015749
293,0.9206306777982198,1.0145360517283624
294,0.9566112881375685,1.0431667471112152
295,0.9598510569837316,1.2803734080539098
296,0.9307460097616287,1.229359302048373
297,0.9360105457166975,1.33223147592975
298,0.9652554775385059,1.3281201285125561
299,0.938625797440781,1.3750087637335802
300,0.9219373308103184,1.2291281391497109
301,0.9402443953746186,1.217006136008291
302,0.9643328341301612,1.0351531759458714
303,0.9662333021657729,1.37427848308808
304,0.9665578722803744,1.0067279758104806
305,0.9250477676218394,1.3369423547315757
306,0.9534547136474666,1.1381789792151211
307,0.9608346861437073,1.326389048788481
308,0.956581282067754,1.00722013232373
309,0.9473427467439643,1.087239656086878
310,0.9409056961451663,1.1338741462015451
311,0.9432953359283776,1.278180939242348
312,0.9218743567746513,1.0534604503249085
313,0.9414994161004444,1.2978617224870046
314,0.9257858073987305,1.106498651411194
315,0.9295120233438648,1.2474239001861922
316,0.953613630509597,1.1974957841582747
317,0.9249329393371071,1.3157060353407684
318,0.9650578380087287,1.2696622322799924
319,0.9703279592176955,1.1681897190647348
320,0.9388923458123112,1.2166848664461096
321,0.9574701089526293,1.2297932691254012
322,0.9625178182527663,1.0684913594276177
323,0.9459522357736571,1.1998215367054326
324,0.9283791183140959,1.2003523161001128
325,0.9485640926882046,1.2302861135768315
326,0.9383108748063322,1.1107479043595416
327,0.9285746258606518,1.0525759069733711
328,0.9796000145505493,1.2652571733892952
329,0.9795516820884608,1.1044907260437145
330,0.9386890576402325,1.118115479253782
331,0.9292989279047212,1.2530510532286934
332,0.9778632225424664,1.1821825357036466
333,0.9356837314752645,1.1474809791641851
334,0.9229870406868816,1.1391146410629214
335,0.9672832705589767,1.2815297358856652
336,0.9205263533473993,1.0149789160408946
337,0.9568308055281021,1.0758041157600076
338,0.9695019652000025,1.3894949477548548
339,0.959131206370646,1.2705366899938269
340,0.9681444190214232,1.1264905393026048
341,0.9755162260954492,1.3632820349468227
342,0.9449395224181509,1.3743224291112128
343,0.9467356517834288,1.2075980158335282
344,0.9774604351537196,1.2526924658306933
345,0.9400710926608556,1.0779909872688094
346,0.9769063477075135,1.126123386903973
347,0.9441789178353166,1.1460376482147043
348,0.9456248254909257,1.1555184001435137
349,0.9764930105545716,1.2699221500212239
350,0.9354162541238631,1.3729264436882131
351,0.9564538437885807,1.1817171173344456
352,0.9415370705131766,1.203370853328616
353,0.9761920298026802,1.0732280047601945
354,0.9426242017304838,1.181692575174152
355,0.9751039303685927,1.3335869844449546
356,0.9667665774684937,1.0530516422898935
357,0.9425329917540254,1.370105520999504
358,0.9446628711805914,1.2436522719790486
359,0.935244963119934,1.1306042181111826
360,0.9465202928582026,1.1255112167936614
361,0.9597547878878713,1.2501602999736101
362,0.9686258205022503,1.288149192403508
363,0.9536079476405295,1.070515154017238
364,0.9469717713864474,1.3038345553777
365,0.9470393200625002,1.0656361923300464
366,0.9473415378594137,1.196105011925395
367,0.9599194771161358,1.33808658435299
368,0.9234802219150331,1.120390038940779
369,0.9327134764398577,1.0530589831209187
370,0.9762671100880237,1.2317045988773963
371,0.9313599934366492,1.3907435740412966
372,0.9722132339877864,1.149156316741707
373,0.9374894588503264,1.231762401874721
374,0.9461450383548864,1.1878453047643127
375,0.9766429982669931,1.230321072276551
376,0.9659501092780247,1.3839313369720205
377,0.9257591081312286,1.398114902254734
378,0.9783614736531349,1.3432369591418527
379,0.9268929638404205,1.0586292266361874
380,0.927779475953009,1.1884739141773706
381,0.9719746701890173,1.3510173009703625
382,0.9212615882223641,1.311748450973517
383,0.9323603670901981,1.1254417251906141
384,0.93538282392008,1.3627018503224892
385,0.9454274946537391,1.3923743838049136
386,0.9376754273328242,1.1438575251373737
387,0.9338239689456574,1.125468647623107
388,0.9323043722034907,1.1202768314800409
389,0.9645142127878712,1.2114267569033537
390,0.9790627613654611,1.210282035153609
391,0.9639546015732456,1.1027087150380848
392,0.9773765250184081,1.273862451810519
393,0.9311050531196498,1.2434180319930832
394,0.9223676443751765,1.1371417754229012
395,0.9507875391819701,1.2444692533045953
396,0.9472802287758225,1.0492035521189464
397,0.9248611765017358,1.2646008947337186
398,0.9581142019111382,1.207785111114287
399,0.926344033499331,1.1294745389711878
400,0.975454824444645,1.107351331358786
401,0.9783165937853706,1.1506381303271642
402,0.9443881682399642,1.0109613467039322
403,0.9333172176894253,1.2589927987150449
404,0.9538496590653742,1.3136045840102635
405,0.923809189907865,1.0252892569276386
406,0.9423410283165863,1.2868652936168297
407,0.9493617974404391,1.2596436085101526
408,0.9200146304144456,1.3291281551699197
409,0.957158447296842,1.2694166100625048
410,0.9718751658153669,1.3224658631043735
411,0.9272224921218539,1.1111556366273645
412,0.9533218804427496,1.3783184803485975
413,0.9353049193295446,1.119260247526064
414,0.9673720784347104,1.0252603592743592
415,0.9646819077186229,1.1164516876128465
416,0.9602665523558195,1.1367637646917745
417,0.948510140177781,1.2553147673036187
418,0.922247097696211,1.1667229906931198
419,0.9730928805436235,1.298177080946246
