t,reliability,latency,availability
0,0.9779872121415283,1.176293039670141,0.8507491470058588
1,0.9746585577469474,1.3757075989455056,0.908222757305895
2,0.9602938088892791,1.0335752907348335,0.9266480932791796
3,0.9342085865217871,1.0123256086906438,0.9288772717236283
4,0.9407653379358274,1.2493125900156674,0.9115815695103615
5,0.9289132783224973,1.0732362589639726,0.8614412969688687
6,0.9208771268292145,1.1947006162419034,0.9464901560916216
7,0.9238737368586312,1.216435274220452,0.896589855900831
8,0.956087806973663,1.0355715319962648,0.9079002686187366
9,0.9361751302291669,1.2225730242224861,0.9144634234178283
10,0.948862182281991,1.1420956589771933,0.8749152121361209
11,0.9760109298825408,1.1813552077905973,0.9030161206911591
12,0.921157973978583,1.2032407703119168,0.8505780237417744
13,0.9286261056557357,1.1891307701389624,0.8877347440772596
14,0.9232505119187685,1.2350114032524278,0.8664003223741962
15,0.953439814246488,1.0576982886407633,0.9437307084696225
16,0.9662587982911864,1.3827732489397622,0.8641227764416499
17,0.9383235624972619,1.0158358496911846,0.8776783694791692
18,0.9683907503069362,1.0709372141113016,0.865457051471079
19,0.9772831193421436,1.0618205600356172,0.9333889294151232
20,0.9224637683763084,1.1544734113343313,0.8849592301963692
21,0.9405024675650272,1.3265852226856922,0.8975934908131729
22,0.9669734173713441,1.188336050123538,0.9317344006858141
23,0.9728940559193363,1.1758385590718559,0.9281063597792482
24,0.9688844696154618,1.1182715662570029,0.8623876674306906
25,0.9311373116446993,1.1744239174397657,0.8619467407011212
26,0.951787948505473,1.331768464566977,0.8985201152986435
27,0.9690640401021082,1.2625566490157674,0.9141043031151691
28,0.9407209355122556,1.28106357961933,0.9309940583731203
29,0.9294301750870411,1.3631962476462203,0.8769330367236818
30,0.9292907897448209,1.336191666077797,0.9220127979841006
31,0.9676137437464251,1.178668265702379,0.8570773885238857
32,0.9437145830158069,1.0190941181615942,0.8786133503939227
33,0.9222796757009886,1.2026859367776577,0.8587667798942293
34,0.9759695388103883,1.2797549158287183,0.8816986026656811
35,0.9767030642006549,1.026491041734754,0.8757428890887698
36,0.9243799787858873,1.1705217032119792,0.8701896772543286
37,0.9437987981116482,1.281943964619774,0.938735334172525
38,0.9500310676856313,1.327412619583464,0.88612545127498
39,0.9715211703800024,1.2060136702349034,0.9202415476897162
40,0.930481395104175,1.2338047242261763,0.8801777057799033
41,0.968771083661535,1.213736299136461,0.8999587304193233
42,0.9663995122689983,1.21961226902138,0.8833758012493915
43,0.9278559716260757,1.2498023961933844,0.9425346219129328
44,0.9705403313991716,1.0278999141269884,0.8825285205029127
45,0.9201023824519992,1.2698788793707627,0.9138280116674456
46,0.9654745264912115,1.0593095717296905,0.8717033692001636
47,0.9459663427135829,1.2946899423730702,0.8707119002727468
48,0.9693702155387596,1.1524804351818214,0.9374285779261748
49,0.9776014798641417,1.2149950880761304,0.942106735933225
50,0.9453222119743914,1.2741080360941566,0.9346908846135563
51,0.970326067149329,1.0371475302110427,0.8760315763041528
52,0.9446154812276661,1.3431297438291994,0.877674252931625
53,0.9268243348754905,1.1501393803186,0.8713885823618218
54,0.9629741980897484,1.2350038063476634,0.855249895415847
55,0.9726458226894632,1.176222035981706,0.927688704051451
56,0.929919242283944,1.123166865117694,0.8573326293231598
57,0.9436994433246945,1.1715641464050546,0.9182796290722869
58,0.9487752712602522,1.1602047462117957,0.8977961980977583
59,0.9368756243250531,1.1478101749873955,0.9100493746597185
60,0.9323640788356877,1.207545730460301,0.9429672685027304
61,0.947445047410033,1.267324204666695,0.9159843191715288
62,0.9680807100812875,1.290220151745952,0.9160707032675743
63,0.9262226493776938,1.1466535001069822,0.9294060390262419
64,0.9239115641636029,1.0560070630557552,0.9405360168929006
65,0.9552810479693619,1.3920675049689013,0.9253580262906487
66,0.9797406770093676,1.119447799567968,0.9186056513958187
67,0.9398352045846815,1.3783880411135192,0.8793781329412238
68,0.9316739796888059,1.3257137440132072,0.8779034659806524
69,0.952042019677275,1.2408814853549035,0.8839634243475434
70,0.9400540917727191,1.128424472981782,0.8767503798640939
71,0.965580340859564,1.2356918948368223,0.9048245058354859
72,0.9694483109914896,1.1028602432366421,0.8637083305944304
73,0.9217027442430891,1.0149415810842464,0.9490676224560104
74,0.9784288814106775,1.2666399036491192,0.949066042388237
75,0.9509391501644676,1.1738221583030761,0.9015284232106304
76,0.9241398107308442,1.3038323162718706,0.8805161522786505
77,0.9618848267878157,1.3638010787362285,0.8719599093107486
78,0.9502625766766991,1.2612567213490222,0.9310958325998168
79,0.9609650852911396,1.1324365492539366,0.9064179831963823
80,0.9297520575573957,1.199766411438422,0.9440048073796693
81,0.9770109619163203,1.0559754725630577,0.9032313783635431
82,0.9571917087144706,1.0582127616745132,0.9448990962202192
83,0.9345971441367236,1.0657000419915525,0.9006431629914329
84,0.9503002163878149,1.3093793493305261,0.9353177315285978
85,0.9395901899616071,1.2832909226412297,0.9061722416923723
86,0.9521048736319702,1.2396796639092067,0.894633775979941
87,0.9423022237727139,1.3718892734322106,0.9262899054888865
88,0.9605521712042663,1.3545244397062846,0.9104042251497186
89,0.9242541235599627,1.091169204185173,0.930302028505646
